date_from,date_to,location,product,cap_price_kes,month_from
2025-02-15,2025-03-14,Narok,Super (PMS),178.06,2025-02-01
2025-03-15,2025-04-14,Narok,Super (PMS),178.06,2025-03-01
2025-04-15,2025-05-14,Narok,Super (PMS),176.12,2025-04-01
2025-05-15,2025-06-14,Narok,Super (PMS),176.12,2025-05-01
2025-06-15,2025-07-14,Narok,Super (PMS),179.07,2025-06-01
2025-07-15,2025-08-14,Narok,Super (PMS),188.34,2025-07-01
2025-08-15,2025-09-14,Narok,Super (PMS),187.34,2025-08-01
2025-09-15,2025-10-14,Narok,Super (PMS),186.55,2025-09-01
2025-10-15,2025-11-14,Narok,Super (PMS),186.55,2025-10-01
2025-11-15,2025-12-14,Narok,Super (PMS),186.55,2025-11-01
2025-12-15,2026-01-14,Narok,Super (PMS),186.55,2025-12-01
2026-01-15,2026-02-14,Narok,Super (PMS),184.55,2026-01-01
2026-01-15,2026-02-14,Narok,Super (PMS),184.55,2026-01-01
2026-01-15,2026-02-14,Narok,Super (PMS),184.55,2026-01-01
2024-11-15,2024-12-14,Ndhiwa,Diesel (AGO),169.68,2024-11-01
2024-12-15,2025-01-14,Ndhiwa,Diesel (AGO),166.68,2024-12-01
2025-01-15,2025-02-14,Ndhiwa,Diesel (AGO),168.68,2025-01-01
2025-02-15,2025-03-14,Ndhiwa,Diesel (AGO),168.68,2025-02-01
2025-03-15,2025-04-14,Ndhiwa,Diesel (AGO),168.68,2025-03-01
2025-04-15,2025-05-14,Ndhiwa,Diesel (AGO),166.48,2025-04-01
2025-05-15,2025-06-14,Ndhiwa,Diesel (AGO),166.48,2025-05-01
2025-06-15,2025-07-14,Ndhiwa,Diesel (AGO),164.66,2025-06-01
2025-07-15,2025-08-14,Ndhiwa,Diesel (AGO),173.42,2025-07-01
2025-08-15,2025-09-14,Ndhiwa,Diesel (AGO),173.42,2025-08-01
2025-09-15,2025-10-14,Ndhiwa,Diesel (AGO),173.3,2025-09-01
2025-10-15,2025-11-14,Ndhiwa,Diesel (AGO),173.3,2025-10-01
2025-11-15,2025-12-14,Ndhiwa,Diesel (AGO),173.3,2025-11-01
2025-12-15,2026-01-14,Ndhiwa,Diesel (AGO),173.3,2025-12-01
2026-01-15,2026-02-14,Ndhiwa,Diesel (AGO),172.3,2026-01-01
2026-01-15,2026-02-14,Ndhiwa,Diesel (AGO),172.3,2026-01-01
2026-01-15,2026-02-14,Ndhiwa,Diesel (AGO),172.3,2026-01-01
2024-11-15,2024-12-14,Ndhiwa,Kerosene (IK),153.06,2024-11-01
2024-12-15,2025-01-14,Ndhiwa,Kerosene (IK),150.06,2024-12-01
2025-01-15,2025-02-14,Ndhiwa,Kerosene (IK),153.06,2025-01-01
2025-02-15,2025-03-14,Ndhiwa,Kerosene (IK),153.06,2025-02-01
2025-03-15,2025-04-14,Ndhiwa,Kerosene (IK),153.06,2025-03-01
2025-04-15,2025-05-14,Ndhiwa,Kerosene (IK),150.66,2025-04-01
2025-05-15,2025-06-14,Ndhiwa,Kerosene (IK),150.66,2025-05-01
2025-06-15,2025-07-14,Ndhiwa,Kerosene (IK),148.72,2025-06-01
2025-07-15,2025-08-14,Ndhiwa,Kerosene (IK),158.46,2025-07-01
2025-08-15,2025-09-14,Ndhiwa,Kerosene (IK),157.46,2025-08-01
2025-09-15,2025-10-14,Ndhiwa,Kerosene (IK),156.66,2025-09-01
2025-10-15,2025-11-14,Ndhiwa,Kerosene (IK),156.66,2025-10-01
2025-11-15,2025-12-14,Ndhiwa,Kerosene (IK),156.66,2025-11-01
2025-12-15,2026-01-14,Ndhiwa,Kerosene (IK),156.66,2025-12-01
2026-01-15,2026-02-14,Ndhiwa,Kerosene (IK),155.66,2026-01-01
2026-01-15,2026-02-14,Ndhiwa,Kerosene (IK),155.66,2026-01-01
2026-01-15,2026-02-14,Ndhiwa,Kerosene (IK),155.66,2026-01-01
2024-11-15,2024-12-14,Ndhiwa,Super (PMS),181.92,2024-11-01
2024-12-15,2025-01-14,Ndhiwa,Super (PMS),177.56,2024-12-01
2025-01-15,2025-02-14,Ndhiwa,Super (PMS),177.86,2025-01-01
2025-02-15,2025-03-14,Ndhiwa,Super (PMS),177.85,2025-02-01
2025-03-15,2025-04-14,Ndhiwa,Super (PMS),177.85,2025-03-01
2025-04-15,2025-05-14,Ndhiwa,Super (PMS),175.91,2025-04-01
2025-05-15,2025-06-14,Ndhiwa,Super (PMS),175.91,2025-05-01
2025-06-15,2025-07-14,Ndhiwa,Super (PMS),178.71,2025-06-01
2025-07-15,2025-08-14,Ndhiwa,Super (PMS),187.77,2025-07-01
2025-08-15,2025-09-14,Ndhiwa,Super (PMS),186.79,2025-08-01
2025-09-15,2025-10-14,Ndhiwa,Super (PMS),186.01,2025-09-01
2025-10-15,2025-11-14,Ndhiwa,Super (PMS),186.01,2025-10-01
2025-11-15,2025-12-14,Ndhiwa,Super (PMS),186.01,2025-11-01
2025-12-15,2026-01-14,Ndhiwa,Super (PMS),186.01,2025-12-01
2026-01-15,2026-02-14,Ndhiwa,Super (PMS),184.01,2026-01-01
2026-01-15,2026-02-14,Ndhiwa,Super (PMS),184.01,2026-01-01
2026-01-15,2026-02-14,Ndhiwa,Super (PMS),184.01,2026-01-01
2024-11-15,2024-12-14,Nkubu,Diesel (AGO),171.18,2024-11-01
2024-12-15,2025-01-14,Nkubu,Diesel (AGO),168.18,2024-12-01
2025-01-15,2025-02-14,Nkubu,Diesel (AGO),170.18,2025-01-01
2025-02-15,2025-03-14,Nkubu,Diesel (AGO),170.18,2025-02-01
2025-03-15,2025-04-14,Nkubu,Diesel (AGO),170.18,2025-03-01
2025-04-15,2025-05-14,Nkubu,Diesel (AGO),167.98,2025-04-01
2025-05-15,2025-06-14,Nkubu,Diesel (AGO),167.98,2025-05-01
2025-06-15,2025-07-14,Nkubu,Diesel (AGO),166.8,2025-06-01
2025-07-15,2025-08-14,Nkubu,Diesel (AGO),176.23,2025-07-01
2025-08-15,2025-09-14,Nkubu,Diesel (AGO),176.23,2025-08-01
2025-09-15,2025-10-14,Nkubu,Diesel (AGO),176.12,2025-09-01
2025-10-15,2025-11-14,Nkubu,Diesel (AGO),176.12,2025-10-01
2025-11-15,2025-12-14,Nkubu,Diesel (AGO),176.12,2025-11-01
2025-12-15,2026-01-14,Nkubu,Diesel (AGO),176.12,2025-12-01
2026-01-15,2026-02-14,Nkubu,Diesel (AGO),175.12,2026-01-01
2026-01-15,2026-02-14,Nkubu,Diesel (AGO),175.12,2026-01-01
2026-01-15,2026-02-14,Nkubu,Diesel (AGO),175.12,2026-01-01
2024-11-15,2024-12-14,Nkubu,Kerosene (IK),154.5,2024-11-01
2024-12-15,2025-01-14,Nkubu,Kerosene (IK),151.5,2024-12-01
2025-01-15,2025-02-14,Nkubu,Kerosene (IK),154.5,2025-01-01
2025-02-15,2025-03-14,Nkubu,Kerosene (IK),154.5,2025-02-01
2025-03-15,2025-04-14,Nkubu,Kerosene (IK),154.5,2025-03-01
2025-04-15,2025-05-14,Nkubu,Kerosene (IK),152.1,2025-04-01
2025-05-15,2025-06-14,Nkubu,Kerosene (IK),152.1,2025-05-01
2025-06-15,2025-07-14,Nkubu,Kerosene (IK),150.81,2025-06-01
2025-07-15,2025-08-14,Nkubu,Kerosene (IK),161.22,2025-07-01
2025-08-15,2025-09-14,Nkubu,Kerosene (IK),160.22,2025-08-01
2025-09-15,2025-10-14,Nkubu,Kerosene (IK),159.42,2025-09-01
2025-10-15,2025-11-14,Nkubu,Kerosene (IK),159.42,2025-10-01
2025-11-15,2025-12-14,Nkubu,Kerosene (IK),159.42,2025-11-01
2025-12-15,2026-01-14,Nkubu,Kerosene (IK),159.42,2025-12-01
2026-01-15,2026-02-14,Nkubu,Kerosene (IK),158.42,2026-01-01
2026-01-15,2026-02-14,Nkubu,Kerosene (IK),158.42,2026-01-01
2026-01-15,2026-02-14,Nkubu,Kerosene (IK),158.42,2026-01-01
2024-11-15,2024-12-14,Nkubu,Super (PMS),183.78,2024-11-01
2024-12-15,2025-01-14,Nkubu,Super (PMS),179.39,2024-12-01
2025-01-15,2025-02-14,Nkubu,Super (PMS),179.7,2025-01-01
2025-02-15,2025-03-14,Nkubu,Super (PMS),179.68,2025-02-01
2025-03-15,2025-04-14,Nkubu,Super (PMS),179.68,2025-03-01
2025-04-15,2025-05-14,Nkubu,Super (PMS),177.75,2025-04-01
2025-05-15,2025-06-14,Nkubu,Super (PMS),177.75,2025-05-01
2025-06-15,2025-07-14,Nkubu,Super (PMS),181.19,2025-06-01
2025-07-15,2025-08-14,Nkubu,Super (PMS),190.95,2025-07-01
2025-08-15,2025-09-14,Nkubu,Super (PMS),189.96,2025-08-01
2025-09-15,2025-10-14,Nkubu,Super (PMS),189.17,2025-09-01
2025-10-15,2025-11-14,Nkubu,Super (PMS),189.17,2025-10-01
2025-11-15,2025-12-14,Nkubu,Super (PMS),189.17,2025-11-01
2025-12-15,2026-01-14,Nkubu,Super (PMS),189.17,2025-12-01
2026-01-15,2026-02-14,Nkubu,Super (PMS),187.17,2026-01-01
2026-01-15,2026-02-14,Nkubu,Super (PMS),187.17,2026-01-01
2026-01-15,2026-02-14,Nkubu,Super (PMS),187.17,2026-01-01
2024-11-15,2024-12-14,North Horr,Diesel (AGO),177.53,2024-11-01
2024-12-15,2025-01-14,North Horr,Diesel (AGO),174.53,2024-12-01
2025-01-15,2025-02-14,North Horr,Diesel (AGO),176.53,2025-01-01
2025-02-15,2025-03-14,North Horr,Diesel (AGO),176.53,2025-02-01
2025-03-15,2025-04-14,North Horr,Diesel (AGO),176.53,2025-03-01
2025-04-15,2025-05-14,North Horr,Diesel (AGO),174.33,2025-04-01
2025-05-15,2025-06-14,North Horr,Diesel (AGO),174.33,2025-05-01
2025-06-15,2025-07-14,North Horr,Diesel (AGO),175.08,2025-06-01
2025-07-15,2025-08-14,North Horr,Diesel (AGO),186.45,2025-07-01
2025-08-15,2025-09-14,North Horr,Diesel (AGO),186.45,2025-08-01
2025-09-15,2025-10-14,North Horr,Diesel (AGO),186.34,2025-09-01
2025-10-15,2025-11-14,North Horr,Diesel (AGO),186.34,2025-10-01
2025-11-15,2025-12-14,North Horr,Diesel (AGO),186.34,2025-11-01
2025-12-15,2026-01-14,North Horr,Diesel (AGO),186.34,2025-12-01
2026-01-15,2026-02-14,North Horr,Diesel (AGO),185.34,2026-01-01
2026-01-15,2026-02-14,North Horr,Diesel (AGO),185.34,2026-01-01
2026-01-15,2026-02-14,North Horr,Diesel (AGO),185.34,2026-01-01
2024-11-15,2024-12-14,North Horr,Kerosene (IK),160.85,2024-11-01
2024-12-15,2025-01-14,North Horr,Kerosene (IK),157.85,2024-12-01
2025-01-15,2025-02-14,North Horr,Kerosene (IK),160.85,2025-01-01
2025-02-15,2025-03-14,North Horr,Kerosene (IK),160.85,2025-02-01
2025-03-15,2025-04-14,North Horr,Kerosene (IK),160.85,2025-03-01
2025-04-15,2025-05-14,North Horr,Kerosene (IK),158.45,2025-04-01
2025-05-15,2025-06-14,North Horr,Kerosene (IK),158.45,2025-05-01
2025-06-15,2025-07-14,North Horr,Kerosene (IK),159.09,2025-06-01
2025-07-15,2025-08-14,North Horr,Kerosene (IK),171.44,2025-07-01
2025-08-15,2025-09-14,North Horr,Kerosene (IK),170.44,2025-08-01
2025-09-15,2025-10-14,North Horr,Kerosene (IK),169.64,2025-09-01
2025-10-15,2025-11-14,North Horr,Kerosene (IK),169.64,2025-10-01
2025-11-15,2025-12-14,North Horr,Kerosene (IK),169.64,2025-11-01
2025-12-15,2026-01-14,North Horr,Kerosene (IK),169.64,2025-12-01
2026-01-15,2026-02-14,North Horr,Kerosene (IK),168.64,2026-01-01
2026-01-15,2026-02-14,North Horr,Kerosene (IK),168.64,2026-01-01
2026-01-15,2026-02-14,North Horr,Kerosene (IK),168.64,2026-01-01
2024-11-15,2024-12-14,North Horr,Super (PMS),190.12,2024-11-01
2024-12-15,2025-01-14,North Horr,Super (PMS),185.75,2024-12-01
2025-01-15,2025-02-14,North Horr,Super (PMS),186.04,2025-01-01
2025-02-15,2025-03-14,North Horr,Super (PMS),186.04,2025-02-01
2025-03-15,2025-04-14,North Horr,Super (PMS),186.04,2025-03-01
2025-04-15,2025-05-14,North Horr,Super (PMS),184.09,2025-04-01
2025-05-15,2025-06-14,North Horr,Super (PMS),184.09,2025-05-01
2025-06-15,2025-07-14,North Horr,Super (PMS),189.49,2025-06-01
2025-07-15,2025-08-14,North Horr,Super (PMS),201.17,2025-07-01
2025-08-15,2025-09-14,North Horr,Super (PMS),200.18,2025-08-01
2025-09-15,2025-10-14,North Horr,Super (PMS),199.39,2025-09-01
2025-10-15,2025-11-14,North Horr,Super (PMS),199.39,2025-10-01
2025-11-15,2025-12-14,North Horr,Super (PMS),199.39,2025-11-01
2025-12-15,2026-01-14,North Horr,Super (PMS),199.39,2025-12-01
2026-01-15,2026-02-14,North Horr,Super (PMS),197.39,2026-01-01
2026-01-15,2026-02-14,North Horr,Super (PMS),197.39,2026-01-01
2026-01-15,2026-02-14,North Horr,Super (PMS),197.39,2026-01-01
2024-11-15,2024-12-14,Ntimaru,Diesel (AGO),170.97,2024-11-01
2024-12-15,2025-01-14,Ntimaru,Diesel (AGO),167.97,2024-12-01
2025-01-15,2025-02-14,Ntimaru,Diesel (AGO),169.97,2025-01-01
2025-02-15,2025-03-14,Ntimaru,Diesel (AGO),169.97,2025-02-01
2025-03-15,2025-04-14,Ntimaru,Diesel (AGO),169.97,2025-03-01
2025-04-15,2025-05-14,Ntimaru,Diesel (AGO),167.77,2025-04-01
2025-05-15,2025-06-14,Ntimaru,Diesel (AGO),167.77,2025-05-01
2025-06-15,2025-07-14,Ntimaru,Diesel (AGO),166.34,2025-06-01
2025-07-15,2025-08-14,Ntimaru,Diesel (AGO),175.5,2025-07-01
2025-08-15,2025-09-14,Ntimaru,Diesel (AGO),175.5,2025-08-01
2025-09-15,2025-10-14,Ntimaru,Diesel (AGO),175.39,2025-09-01
2025-10-15,2025-11-14,Ntimaru,Diesel (AGO),175.39,2025-10-01
2025-11-15,2025-12-14,Ntimaru,Diesel (AGO),175.39,2025-11-01
2025-12-15,2026-01-14,Ntimaru,Diesel (AGO),175.39,2025-12-01
2026-01-15,2026-02-14,Ntimaru,Diesel (AGO),174.39,2026-01-01
2026-01-15,2026-02-14,Ntimaru,Diesel (AGO),174.39,2026-01-01
2026-01-15,2026-02-14,Ntimaru,Diesel (AGO),174.39,2026-01-01
2024-11-15,2024-12-14,Ntimaru,Kerosene (IK),154.35,2024-11-01
2024-12-15,2025-01-14,Ntimaru,Kerosene (IK),151.35,2024-12-01
2025-01-15,2025-02-14,Ntimaru,Kerosene (IK),154.35,2025-01-01
2025-02-15,2025-03-14,Ntimaru,Kerosene (IK),154.35,2025-02-01
2025-03-15,2025-04-14,Ntimaru,Kerosene (IK),154.35,2025-03-01
2025-04-15,2025-05-14,Ntimaru,Kerosene (IK),151.95,2025-04-01
2025-05-15,2025-06-14,Ntimaru,Kerosene (IK),151.95,2025-05-01
2025-06-15,2025-07-14,Ntimaru,Kerosene (IK),150.42,2025-06-01
2025-07-15,2025-08-14,Ntimaru,Kerosene (IK),160.53,2025-07-01
2025-08-15,2025-09-14,Ntimaru,Kerosene (IK),159.53,2025-08-01
2025-09-15,2025-10-14,Ntimaru,Kerosene (IK),158.73,2025-09-01
2025-10-15,2025-11-14,Ntimaru,Kerosene (IK),158.73,2025-10-01
2025-11-15,2025-12-14,Ntimaru,Kerosene (IK),158.73,2025-11-01
2025-12-15,2026-01-14,Ntimaru,Kerosene (IK),158.73,2025-12-01
2026-01-15,2026-02-14,Ntimaru,Kerosene (IK),157.73,2026-01-01
2026-01-15,2026-02-14,Ntimaru,Kerosene (IK),157.73,2026-01-01
2026-01-15,2026-02-14,Ntimaru,Kerosene (IK),157.73,2026-01-01
2024-11-15,2024-12-14,Ntimaru,Super (PMS),183.21,2024-11-01
2024-12-15,2025-01-14,Ntimaru,Super (PMS),178.86,2024-12-01
2025-01-15,2025-02-14,Ntimaru,Super (PMS),179.15,2025-01-01
2025-02-15,2025-03-14,Ntimaru,Super (PMS),179.15,2025-02-01
2025-03-15,2025-04-14,Ntimaru,Super (PMS),179.15,2025-03-01
2025-04-15,2025-05-14,Ntimaru,Super (PMS),177.2,2025-04-01
2025-05-15,2025-06-14,Ntimaru,Super (PMS),177.2,2025-05-01
2025-06-15,2025-07-14,Ntimaru,Super (PMS),180.4,2025-06-01
2025-07-15,2025-08-14,Ntimaru,Super (PMS),189.86,2025-07-01
2025-08-15,2025-09-14,Ntimaru,Super (PMS),188.87,2025-08-01
2025-09-15,2025-10-14,Ntimaru,Super (PMS),188.08,2025-09-01
2025-10-15,2025-11-14,Ntimaru,Super (PMS),188.08,2025-10-01
2025-11-15,2025-12-14,Ntimaru,Super (PMS),188.08,2025-11-01
2025-12-15,2026-01-14,Ntimaru,Super (PMS),188.08,2025-12-01
2026-01-15,2026-02-14,Ntimaru,Super (PMS),186.08,2026-01-01
2026-01-15,2026-02-14,Ntimaru,Super (PMS),186.08,2026-01-01
2026-01-15,2026-02-14,Ntimaru,Super (PMS),186.08,2026-01-01
2024-11-15,2024-12-14,Nyahururu,Diesel (AGO),167.9,2024-11-01
2024-12-15,2025-01-14,Nyahururu,Diesel (AGO),164.9,2024-12-01
2025-01-15,2025-02-14,Nyahururu,Diesel (AGO),166.9,2025-01-01
2025-02-15,2025-03-14,Nyahururu,Diesel (AGO),166.9,2025-02-01
2025-03-15,2025-04-14,Nyahururu,Diesel (AGO),166.9,2025-03-01
2025-04-15,2025-05-14,Nyahururu,Diesel (AGO),164.7,2025-04-01
2025-05-15,2025-06-14,Nyahururu,Diesel (AGO),164.7,2025-05-01
2025-06-15,2025-07-14,Nyahururu,Diesel (AGO),162.57,2025-06-01
2025-07-15,2025-08-14,Nyahururu,Diesel (AGO),171.03,2025-07-01
2025-08-15,2025-09-14,Nyahururu,Diesel (AGO),171.03,2025-08-01
2025-09-15,2025-10-14,Nyahururu,Diesel (AGO),170.93,2025-09-01
2025-10-15,2025-11-14,Nyahururu,Diesel (AGO),170.93,2025-10-01
2025-11-15,2025-12-14,Nyahururu,Diesel (AGO),170.93,2025-11-01
2025-12-15,2026-01-14,Nyahururu,Diesel (AGO),170.93,2025-12-01
2026-01-15,2026-02-14,Nyahururu,Diesel (AGO),169.93,2026-01-01
2026-01-15,2026-02-14,Nyahururu,Diesel (AGO),169.93,2026-01-01
2026-01-15,2026-02-14,Nyahururu,Diesel (AGO),169.93,2026-01-01
2024-11-15,2024-12-14,Nyahururu,Kerosene (IK),151.26,2024-11-01
2024-12-15,2025-01-14,Nyahururu,Kerosene (IK),148.26,2024-12-01
2025-01-15,2025-02-14,Nyahururu,Kerosene (IK),151.26,2025-01-01
2025-02-15,2025-03-14,Nyahururu,Kerosene (IK),151.26,2025-02-01
2025-03-15,2025-04-14,Nyahururu,Kerosene (IK),151.26,2025-03-01
2025-04-15,2025-05-14,Nyahururu,Kerosene (IK),148.86,2025-04-01
2025-05-15,2025-06-14,Nyahururu,Kerosene (IK),148.86,2025-05-01
2025-06-15,2025-07-14,Nyahururu,Kerosene (IK),146.64,2025-06-01
2025-07-15,2025-08-14,Nyahururu,Kerosene (IK),156.08,2025-07-01
2025-08-15,2025-09-14,Nyahururu,Kerosene (IK),155.08,2025-08-01
2025-09-15,2025-10-14,Nyahururu,Kerosene (IK),154.28,2025-09-01
2025-10-15,2025-11-14,Nyahururu,Kerosene (IK),154.28,2025-10-01
2025-11-15,2025-12-14,Nyahururu,Kerosene (IK),154.28,2025-11-01
2025-12-15,2026-01-14,Nyahururu,Kerosene (IK),154.28,2025-12-01
2026-01-15,2026-02-14,Nyahururu,Kerosene (IK),153.28,2026-01-01
2026-01-15,2026-02-14,Nyahururu,Kerosene (IK),153.28,2026-01-01
2026-01-15,2026-02-14,Nyahururu,Kerosene (IK),153.28,2026-01-01
2024-11-15,2024-12-14,Nyahururu,Super (PMS),180.14,2024-11-01
2024-12-15,2025-01-14,Nyahururu,Super (PMS),175.78,2024-12-01
2025-01-15,2025-02-14,Nyahururu,Super (PMS),176.07,2025-01-01
2025-02-15,2025-03-14,Nyahururu,Super (PMS),176.07,2025-02-01
2025-03-15,2025-04-14,Nyahururu,Super (PMS),176.07,2025-03-01
2025-04-15,2025-05-14,Nyahururu,Super (PMS),174.12,2025-04-01
2025-05-15,2025-06-14,Nyahururu,Super (PMS),174.12,2025-05-01
2025-06-15,2025-07-14,Nyahururu,Super (PMS),176.63,2025-06-01
2025-07-15,2025-08-14,Nyahururu,Super (PMS),185.39,2025-07-01
2025-08-15,2025-09-14,Nyahururu,Super (PMS),184.41,2025-08-01
2025-09-15,2025-10-14,Nyahururu,Super (PMS),183.62,2025-09-01
2025-10-15,2025-11-14,Nyahururu,Super (PMS),183.62,2025-10-01
2025-11-15,2025-12-14,Nyahururu,Super (PMS),183.62,2025-11-01
2025-12-15,2026-01-14,Nyahururu,Super (PMS),183.62,2025-12-01
2026-01-15,2026-02-14,Nyahururu,Super (PMS),181.62,2026-01-01
2026-01-15,2026-02-14,Nyahururu,Super (PMS),181.62,2026-01-01
2026-01-15,2026-02-14,Nyahururu,Super (PMS),181.62,2026-01-01
2024-11-15,2024-12-14,Nyamira,Diesel (AGO),169.06,2024-11-01
2024-12-15,2025-01-14,Nyamira,Diesel (AGO),166.06,2024-12-01
2025-01-15,2025-02-14,Nyamira,Diesel (AGO),168.06,2025-01-01
2025-02-15,2025-03-14,Nyamira,Diesel (AGO),168.06,2025-02-01
2025-03-15,2025-04-14,Nyamira,Diesel (AGO),168.06,2025-03-01
2025-04-15,2025-05-14,Nyamira,Diesel (AGO),165.86,2025-04-01
2025-05-15,2025-06-14,Nyamira,Diesel (AGO),165.86,2025-05-01
2025-06-15,2025-07-14,Nyamira,Diesel (AGO),163.85,2025-06-01
2025-07-15,2025-08-14,Nyamira,Diesel (AGO),172.41,2025-07-01
2025-08-15,2025-09-14,Nyamira,Diesel (AGO),172.41,2025-08-01
2025-09-15,2025-10-14,Nyamira,Diesel (AGO),172.31,2025-09-01
2025-10-15,2025-11-14,Nyamira,Diesel (AGO),172.31,2025-10-01
2025-11-15,2025-12-14,Nyamira,Diesel (AGO),172.31,2025-11-01
2025-12-15,2026-01-14,Nyamira,Diesel (AGO),172.31,2025-12-01
2026-01-15,2026-02-14,Nyamira,Diesel (AGO),171.31,2026-01-01
2026-01-15,2026-02-14,Nyamira,Diesel (AGO),171.31,2026-01-01
2026-01-15,2026-02-14,Nyamira,Diesel (AGO),171.31,2026-01-01
2024-11-15,2024-12-14,Nyamira,Kerosene (IK),152.44,2024-11-01
2024-12-15,2025-01-14,Nyamira,Kerosene (IK),149.44,2024-12-01
2025-01-15,2025-02-14,Nyamira,Kerosene (IK),152.44,2025-01-01
2025-02-15,2025-03-14,Nyamira,Kerosene (IK),152.44,2025-02-01
2025-03-15,2025-04-14,Nyamira,Kerosene (IK),152.44,2025-03-01
2025-04-15,2025-05-14,Nyamira,Kerosene (IK),150.04,2025-04-01
2025-05-15,2025-06-14,Nyamira,Kerosene (IK),150.04,2025-05-01
2025-06-15,2025-07-14,Nyamira,Kerosene (IK),147.91,2025-06-01
2025-07-15,2025-08-14,Nyamira,Kerosene (IK),157.45,2025-07-01
2025-08-15,2025-09-14,Nyamira,Kerosene (IK),156.45,2025-08-01
2025-09-15,2025-10-14,Nyamira,Kerosene (IK),155.65,2025-09-01
2025-10-15,2025-11-14,Nyamira,Kerosene (IK),155.65,2025-10-01
2025-11-15,2025-12-14,Nyamira,Kerosene (IK),155.65,2025-11-01
2025-12-15,2026-01-14,Nyamira,Kerosene (IK),155.65,2025-12-01
2026-01-15,2026-02-14,Nyamira,Kerosene (IK),154.65,2026-01-01
2026-01-15,2026-02-14,Nyamira,Kerosene (IK),154.65,2026-01-01
2026-01-15,2026-02-14,Nyamira,Kerosene (IK),154.65,2026-01-01
2024-11-15,2024-12-14,Nyamira,Super (PMS),181.3,2024-11-01
2024-12-15,2025-01-14,Nyamira,Super (PMS),176.95,2024-12-01
2025-01-15,2025-02-14,Nyamira,Super (PMS),177.24,2025-01-01
2025-02-15,2025-03-14,Nyamira,Super (PMS),177.24,2025-02-01
2025-03-15,2025-04-14,Nyamira,Super (PMS),177.24,2025-03-01
2025-04-15,2025-05-14,Nyamira,Super (PMS),175.29,2025-04-01
2025-05-15,2025-06-14,Nyamira,Super (PMS),175.29,2025-05-01
2025-06-15,2025-07-14,Nyamira,Super (PMS),177.9,2025-06-01
2025-07-15,2025-08-14,Nyamira,Super (PMS),186.77,2025-07-01
2025-08-15,2025-09-14,Nyamira,Super (PMS),185.79,2025-08-01
2025-09-15,2025-10-14,Nyamira,Super (PMS),185.0,2025-09-01
2025-10-15,2025-11-14,Nyamira,Super (PMS),185.0,2025-10-01
2025-11-15,2025-12-14,Nyamira,Super (PMS),185.0,2025-11-01
2025-12-15,2026-01-14,Nyamira,Super (PMS),185.0,2025-12-01
2026-01-15,2026-02-14,Nyamira,Super (PMS),183.0,2026-01-01
2026-01-15,2026-02-14,Nyamira,Super (PMS),183.0,2026-01-01
2026-01-15,2026-02-14,Nyamira,Super (PMS),183.0,2026-01-01
2024-11-15,2024-12-14,Nyangusu,Diesel (AGO),169.84,2024-11-01
2024-12-15,2025-01-14,Nyangusu,Diesel (AGO),166.84,2024-12-01
2025-01-15,2025-02-14,Nyangusu,Diesel (AGO),168.84,2025-01-01
2025-02-15,2025-03-14,Nyangusu,Diesel (AGO),168.84,2025-02-01
2025-03-15,2025-04-14,Nyangusu,Diesel (AGO),168.84,2025-03-01
2025-04-15,2025-05-14,Nyangusu,Diesel (AGO),166.64,2025-04-01
2025-05-15,2025-06-14,Nyangusu,Diesel (AGO),166.64,2025-05-01
2025-06-15,2025-07-14,Nyangusu,Diesel (AGO),164.86,2025-06-01
2025-07-15,2025-08-14,Nyangusu,Diesel (AGO),173.66,2025-07-01
2025-08-15,2025-09-14,Nyangusu,Diesel (AGO),173.66,2025-08-01
2025-09-15,2025-10-14,Nyangusu,Diesel (AGO),173.55,2025-09-01
2025-10-15,2025-11-14,Nyangusu,Diesel (AGO),173.55,2025-10-01
2025-11-15,2025-12-14,Nyangusu,Diesel (AGO),173.55,2025-11-01
2025-12-15,2026-01-14,Nyangusu,Diesel (AGO),173.55,2025-12-01
2026-01-15,2026-02-14,Nyangusu,Diesel (AGO),172.55,2026-01-01
2026-01-15,2026-02-14,Nyangusu,Diesel (AGO),172.55,2026-01-01
2026-01-15,2026-02-14,Nyangusu,Diesel (AGO),172.55,2026-01-01
2024-11-15,2024-12-14,Nyangusu,Kerosene (IK),153.21,2024-11-01
2024-12-15,2025-01-14,Nyangusu,Kerosene (IK),150.21,2024-12-01
2025-01-15,2025-02-14,Nyangusu,Kerosene (IK),153.21,2025-01-01
2025-02-15,2025-03-14,Nyangusu,Kerosene (IK),153.21,2025-02-01
2025-03-15,2025-04-14,Nyangusu,Kerosene (IK),153.21,2025-03-01
2025-04-15,2025-05-14,Nyangusu,Kerosene (IK),150.81,2025-04-01
2025-05-15,2025-06-14,Nyangusu,Kerosene (IK),150.81,2025-05-01
2025-06-15,2025-07-14,Nyangusu,Kerosene (IK),148.92,2025-06-01
2025-07-15,2025-08-14,Nyangusu,Kerosene (IK),158.7,2025-07-01
2025-08-15,2025-09-14,Nyangusu,Kerosene (IK),157.7,2025-08-01
2025-09-15,2025-10-14,Nyangusu,Kerosene (IK),156.9,2025-09-01
2025-10-15,2025-11-14,Nyangusu,Kerosene (IK),156.9,2025-10-01
2025-11-15,2025-12-14,Nyangusu,Kerosene (IK),156.9,2025-11-01
2025-12-15,2026-01-14,Nyangusu,Kerosene (IK),156.9,2025-12-01
