From,To,Town,Super (PMS),Diesel (AGO),Kerosene (IK),date_from,date_to,location
15-07-2025,14-08-2025,Mbita,187.17,172.82,157.85,2025-07-15,2025-08-14,Mbita
15-07-2025,14-08-2025,Marani,186.9,172.54,157.59,2025-07-15,2025-08-14,Marani
15-07-2025,14-08-2025,Marereni,185.39,170.67,155.66,2025-07-15,2025-08-14,Marereni
15-07-2025,14-08-2025,Wajir,201.96,187.22,172.23,2025-07-15,2025-08-14,Wajir
15-07-2025,14-08-2025,Naivasha,185.53,171.17,156.21,2025-07-15,2025-08-14,Naivasha
15-07-2025,14-08-2025,Sigor,188.81,174.45,159.49,2025-07-15,2025-08-14,Sigor
15-07-2025,14-08-2025,O'lessos,185.9,171.54,156.58,2025-07-15,2025-08-14,O'lessos
15-07-2025,14-08-2025,Kisii,187.31,172.94,157.98,2025-07-15,2025-08-14,Kisii
15-07-2025,14-08-2025,Kimilili,187.44,173.08,158.12,2025-07-15,2025-08-14,Kimilili
15-07-2025,14-08-2025,Hola,188.85,174.13,159.13,2025-07-15,2025-08-14,Hola
15-07-2025,14-08-2025,Garissa,193.14,178.42,163.41,2025-07-15,2025-08-14,Garissa
15-07-2025,14-08-2025,Nakuru,185.33,170.97,156.01,2025-07-15,2025-08-14,Nakuru
15-07-2025,14-08-2025,Timboroa,186.19,171.83,156.87,2025-07-15,2025-08-14,Timboroa
15-07-2025,14-08-2025,Kwanza,187.69,173.33,158.37,2025-07-15,2025-08-14,Kwanza
15-07-2025,14-08-2025,Kisumu,186.15,171.78,156.83,2025-07-15,2025-08-14,Kisumu
15-07-2025,14-08-2025,Asembo,185.91,171.56,156.6,2025-07-15,2025-08-14,Asembo
15-06-2025,14-07-2025,Kilifi,174.83,160.43,144.45,2025-06-15,2025-07-14,Kilifi
15-06-2025,14-07-2025,Kitui,179.28,164.87,148.89,2025-06-15,2025-07-14,Kitui
15-06-2025,14-07-2025,North Horr,189.49,175.08,159.09,2025-06-15,2025-07-14,North Horr
15-06-2025,14-07-2025,Bungoma,178.18,164.12,148.19,2025-06-15,2025-07-14,Bungoma
15-06-2025,14-07-2025,Nakalale,186.75,172.7,156.76,2025-06-15,2025-07-14,Nakalale
15-06-2025,14-07-2025,Kunyao,179.44,165.39,149.45,2025-06-15,2025-07-14,Kunyao
15-06-2025,14-07-2025,Lugari,178.15,164.1,148.17,2025-06-15,2025-07-14,Lugari
15-06-2025,14-07-2025,Muranga,177.86,163.46,147.47,2025-06-15,2025-07-14,Muranga
15-06-2025,14-07-2025,Eldas,192.6,178.2,162.21,2025-06-15,2025-07-14,Eldas
15-06-2025,14-07-2025,Eldoret,177.28,163.24,147.3,2025-06-15,2025-07-14,Eldoret
15-06-2025,14-07-2025,Lokitaung,188.07,174.02,158.08,2025-06-15,2025-07-14,Lokitaung
15-06-2025,14-07-2025,Kapcherop,177.96,163.91,147.97,2025-06-15,2025-07-14,Kapcherop
15-06-2025,14-07-2025,Isebania,179.84,165.79,149.85,2025-06-15,2025-07-14,Isebania
15-06-2025,14-07-2025,Nyangusu,178.92,164.86,148.92,2025-06-15,2025-07-14,Nyangusu
15-06-2025,14-07-2025,Mwatate,176.38,161.97,146.0,2025-06-15,2025-07-14,Mwatate
15-06-2025,14-07-2025,Dadaab,184.92,170.51,154.52,2025-06-15,2025-07-14,Dadaab
15-06-2025,14-07-2025,Nyahururu,176.63,162.57,146.64,2025-06-15,2025-07-14,Nyahururu
15-06-2025,14-07-2025,Chepareria,178.79,164.74,148.8,2025-06-15,2025-07-14,Chepareria
15-06-2025,14-07-2025,Loruk,179.72,165.66,149.73,2025-06-15,2025-07-14,Loruk
15-06-2025,14-07-2025,Siaya,177.56,163.51,147.58,2025-06-15,2025-07-14,Siaya
15-06-2025,14-07-2025,Rongo,178.68,164.63,148.69,2025-06-15,2025-07-14,Rongo
15-06-2025,14-07-2025,Voi,175.9,161.51,145.52,2025-06-15,2025-07-14,Voi
15-06-2025,14-07-2025,Meru,181.47,167.06,151.08,2025-06-15,2025-07-14,Meru
15-06-2025,14-07-2025,Laisamis,184.21,169.8,153.82,2025-06-15,2025-07-14,Laisamis
15-06-2025,14-07-2025,Kapsowar,177.82,163.76,147.82,2025-06-15,2025-07-14,Kapsowar
15-06-2025,14-07-2025,Kiwawa,179.92,165.87,149.93,2025-06-15,2025-07-14,Kiwawa
15-06-2025,14-07-2025,Chepkorniswo,178.56,164.5,148.57,2025-06-15,2025-07-14,Chepkorniswo
15-06-2025,14-07-2025,Awasi,177.05,162.99,147.05,2025-06-15,2025-07-14,Awasi
15-06-2025,14-07-2025,Nyeri,179.06,164.65,148.67,2025-06-15,2025-07-14,Nyeri
15-06-2025,14-07-2025,Lamuria,179.67,165.27,149.28,2025-06-15,2025-07-14,Lamuria
15-06-2025,14-07-2025,Kapsabet,177.12,163.07,147.13,2025-06-15,2025-07-14,Kapsabet
15-06-2025,14-07-2025,Soy,177.11,163.05,147.11,2025-06-15,2025-07-14,Soy
15-06-2025,14-07-2025,Kapese,181.51,167.46,151.52,2025-06-15,2025-07-14,Kapese
15-06-2025,14-07-2025,Etago,179.13,165.08,149.14,2025-06-15,2025-07-14,Etago
15-06-2025,14-07-2025,Ikonge,177.61,163.56,147.62,2025-06-15,2025-07-14,Ikonge
15-06-2025,14-07-2025,Thika,177.13,162.74,146.75,2025-06-15,2025-07-14,Thika
15-06-2025,14-07-2025,Mandera,195.41,181.01,165.02,2025-06-15,2025-07-14,Mandera
15-06-2025,14-07-2025,Kabarnet,177.99,163.93,148.0,2025-06-15,2025-07-14,Kabarnet
15-06-2025,14-07-2025,Kakuma,185.19,171.14,155.21,2025-06-15,2025-07-14,Kakuma
15-06-2025,14-07-2025,Serem,177.86,163.82,147.88,2025-06-15,2025-07-14,Serem
15-06-2025,14-07-2025,Keroka,178.35,164.3,148.36,2025-06-15,2025-07-14,Keroka
15-06-2025,14-07-2025,SioPort,178.29,164.24,148.31,2025-06-15,2025-07-14,SioPort
15-06-2025,14-07-2025,Minjila,177.0,162.61,146.64,2025-06-15,2025-07-14,Minjila
15-06-2025,14-07-2025,Liboi,186.85,172.45,156.46,2025-06-15,2025-07-14,Liboi
15-06-2025,14-07-2025,Mogotio,176.21,162.16,146.22,2025-06-15,2025-07-14,Mogotio
15-06-2025,14-07-2025,Kaiboi,177.18,163.13,147.19,2025-06-15,2025-07-14,Kaiboi
15-06-2025,14-07-2025,Eldama Ravine,178.27,164.21,148.28,2025-06-15,2025-07-14,Eldama Ravine
15-06-2025,14-07-2025,Oyugis,177.92,163.86,147.93,2025-06-15,2025-07-14,Oyugis
15-06-2025,14-07-2025,Harambee,177.16,163.11,147.17,2025-06-15,2025-07-14,Harambee
15-06-2025,14-07-2025,Likoni Mainland,174.4,160.0,144.03,2025-06-15,2025-07-14,Likoni Mainland
15-06-2025,14-07-2025,Mwingi,179.82,165.42,149.43,2025-06-15,2025-07-14,Mwingi
15-06-2025,14-07-2025,Maikona,187.54,173.14,157.16,2025-06-15,2025-07-14,Maikona
15-06-2025,14-07-2025,Moiben,177.12,163.07,147.13,2025-06-15,2025-07-14,Moiben
15-06-2025,14-07-2025,Loima,181.73,167.68,151.74,2025-06-15,2025-07-14,Loima
15-06-2025,14-07-2025,Asilong,178.86,164.81,148.87,2025-06-15,2025-07-14,Asilong
15-06-2025,14-07-2025,Rodi Kopany,178.34,164.28,148.34,2025-06-15,2025-07-14,Rodi Kopany
15-06-2025,14-07-2025,Sagana,178.16,163.77,147.78,2025-06-15,2025-07-14,Sagana
15-06-2025,14-07-2025,Bute,188.45,174.09,158.06,2025-06-15,2025-07-14,Bute
15-06-2025,14-07-2025,Kiplombe,177.28,163.24,147.3,2025-06-15,2025-07-14,Kiplombe
15-06-2025,14-07-2025,Kapedo,181.05,167.01,151.07,2025-06-15,2025-07-14,Kapedo
15-06-2025,14-07-2025,Sambalat,178.92,164.87,148.93,2025-06-15,2025-07-14,Sambalat
15-06-2025,14-07-2025,Bomet,178.66,164.6,148.67,2025-06-15,2025-07-14,Bomet
15-06-2025,14-07-2025,Sengera,178.8,164.75,148.82,2025-06-15,2025-07-14,Sengera
15-06-2025,14-07-2025,Wundanji,176.61,162.21,146.23,2025-06-15,2025-07-14,Wundanji
15-06-2025,14-07-2025,Tarbaj,189.9,175.5,159.51,2025-06-15,2025-07-14,Tarbaj
15-06-2025,14-07-2025,Archers Post,180.82,166.76,150.82,2025-06-15,2025-07-14,Archers Post
15-06-2025,14-07-2025,Lomut,181.05,167.01,151.07,2025-06-15,2025-07-14,Lomut
15-06-2025,14-07-2025,Kabartonjo,178.27,164.21,148.28,2025-06-15,2025-07-14,Kabartonjo
15-06-2025,14-07-2025,Kericho,177.82,163.76,147.82,2025-06-15,2025-07-14,Kericho
15-06-2025,14-07-2025,Kaspokwony,178.63,164.57,148.63,2025-06-15,2025-07-14,Kaspokwony
15-06-2025,14-07-2025,Taveta,177.87,163.48,147.51,2025-06-15,2025-07-14,Taveta
15-06-2025,14-07-2025,Isiolo,181.27,166.87,150.88,2025-06-15,2025-07-14,Isiolo
15-06-2025,14-07-2025,Merille,183.79,169.38,153.4,2025-06-15,2025-07-14,Merille
15-06-2025,14-07-2025,Chebara,177.65,163.6,147.66,2025-06-15,2025-07-14,Chebara
15-06-2025,14-07-2025,Ortum,179.34,165.29,149.35,2025-06-15,2025-07-14,Ortum
15-06-2025,14-07-2025,Kaibichbich,178.48,164.43,148.49,2025-06-15,2025-07-14,Kaibichbich
15-06-2025,14-07-2025,Ahero,177.28,163.23,147.3,2025-06-15,2025-07-14,Ahero
15-06-2025,14-07-2025,Namanga,179.29,164.89,148.91,2025-06-15,2025-07-14,Namanga
15-06-2025,14-07-2025,Sipili,180.89,166.48,150.5,2025-06-15,2025-07-14,Sipili
15-06-2025,14-07-2025,Webuye,177.7,163.65,147.71,2025-06-15,2025-07-14,Webuye
15-06-2025,14-07-2025,Moi's Bridge,177.19,163.14,147.2,2025-06-15,2025-07-14,Moi's Bridge
15-06-2025,14-07-2025,Kalemngorok,180.66,166.61,150.67,2025-06-15,2025-07-14,Kalemngorok
15-06-2025,14-07-2025,Magenche,179.28,165.22,149.29,2025-06-15,2025-07-14,Magenche
15-06-2025,14-07-2025,Nyansiongo,178.17,164.12,148.18,2025-06-15,2025-07-14,Nyansiongo
15-06-2025,14-07-2025,Machakos,177.46,163.06,147.08,2025-06-15,2025-07-14,Machakos
15-06-2025,14-07-2025,Matuu,178.38,163.98,147.99,2025-06-15,2025-07-14,Matuu
15-06-2025,14-07-2025,Maralal,179.51,165.46,149.52,2025-06-15,2025-07-14,Maralal
15-06-2025,14-07-2025,Lokichar,181.56,167.52,151.58,2025-06-15,2025-07-14,Lokichar
15-06-2025,14-07-2025,Kabiyet,177.11,163.05,147.11,2025-06-15,2025-07-14,Kabiyet
15-06-2025,14-07-2025,Busia,178.32,164.27,148.33,2025-06-15,2025-07-14,Busia
15-06-2025,14-07-2025,Port Bunyala,178.37,164.31,148.38,2025-06-15,2025-07-14,Port Bunyala
15-06-2025,14-07-2025,Garsen,177.13,162.74,146.76,2025-06-15,2025-07-14,Garsen
15-06-2025,14-07-2025,Moyale,190.36,175.95,159.96,2025-06-15,2025-07-14,Moyale
15-06-2025,14-07-2025,Molo,176.33,162.28,146.35,2025-06-15,2025-07-14,Molo
15-06-2025,14-07-2025,Kiminini,177.86,163.82,147.88,2025-06-15,2025-07-14,Kiminini
15-06-2025,14-07-2025,Tenges,178.47,164.41,148.48,2025-06-15,2025-07-14,Tenges
15-06-2025,14-07-2025,Kakamega,177.17,163.12,147.18,2025-06-15,2025-07-14,Kakamega
15-06-2025,14-07-2025,Muhuru Bay,179.64,165.59,149.65,2025-06-15,2025-07-14,Muhuru Bay
15-06-2025,14-07-2025,Kwale,174.4,160.0,144.03,2025-06-15,2025-07-14,Kwale
15-06-2025,14-07-2025,Nanyuki,179.84,165.43,149.45,2025-06-15,2025-07-14,Nanyuki
15-06-2025,14-07-2025,Kalacha,188.3,173.9,157.91,2025-06-15,2025-07-14,Kalacha
15-06-2025,14-07-2025,Matunda,177.09,163.04,147.1,2025-06-15,2025-07-14,Matunda
15-06-2025,14-07-2025,Lokiriama,183.92,169.87,153.93,2025-06-15,2025-07-14,Lokiriama
15-06-2025,14-07-2025,Orolwo,178.92,164.87,148.93,2025-06-15,2025-07-14,Orolwo
15-06-2025,14-07-2025,Ndhiwa,178.71,164.66,148.72,2025-06-15,2025-07-14,Ndhiwa
15-06-2025,14-07-2025,Embu,178.67,164.27,148.28,2025-06-15,2025-07-14,Embu
15-06-2025,14-07-2025,Hadado,186.47,172.06,156.09,2025-06-15,2025-07-14,Hadado
15-06-2025,14-07-2025,Iten,177.28,163.24,147.3,2025-06-15,2025-07-14,Iten
15-06-2025,14-07-2025,Malaba,178.73,164.69,148.75,2025-06-15,2025-07-14,Malaba
15-06-2025,14-07-2025,Arror,178.43,164.37,148.44,2025-06-15,2025-07-14,Arror
15-06-2025,14-07-2025,Muhoroni,177.42,163.36,147.44,2025-06-15,2025-07-14,Muhoroni
15-06-2025,14-07-2025,Keumbu,178.42,164.37,148.43,2025-06-15,2025-07-14,Keumbu
15-06-2025,14-07-2025,Kaloleni,174.05,159.65,143.68,2025-06-15,2025-07-14,Kaloleni
15-06-2025,14-07-2025,Elwak,192.14,177.75,161.76,2025-06-15,2025-07-14,Elwak
15-06-2025,14-07-2025,Lodosoit,182.35,168.3,152.37,2025-06-15,2025-07-14,Lodosoit
15-06-2025,14-07-2025,Burgich,179.37,165.32,149.38,2025-06-15,2025-07-14,Burgich
15-06-2025,14-07-2025,Tindiret,178.35,164.3,148.36,2025-06-15,2025-07-14,Tindiret
15-06-2025,14-07-2025,Nyamira,177.9,163.85,147.91,2025-06-15,2025-07-14,Nyamira
15-06-2025,14-07-2025,Chwele,178.55,164.5,148.56,2025-06-15,2025-07-14,Chwele
15-06-2025,14-07-2025,Lamu,178.45,164.06,148.09,2025-06-15,2025-07-14,Lamu
15-06-2025,14-07-2025,Maua,182.11,167.7,151.72,2025-06-15,2025-07-14,Maua
15-06-2025,14-07-2025,Korr,185.53,171.12,155.14,2025-06-15,2025-07-14,Korr
15-06-2025,14-07-2025,Kimwarer,177.54,163.49,147.55,2025-06-15,2025-07-14,Kimwarer
15-06-2025,14-07-2025,Kachibora,177.65,163.6,147.66,2025-06-15,2025-07-14,Kachibora
15-06-2025,14-07-2025,Keringet,178.11,164.05,148.11,2025-06-15,2025-07-14,Keringet
15-06-2025,14-07-2025,Ugunja,177.7,163.64,147.71,2025-06-15,2025-07-14,Ugunja
15-06-2025,14-07-2025,Kiganjo,179.0,164.6,148.62,2025-06-15,2025-07-14,Kiganjo
15-06-2025,14-07-2025,Marimanti,180.36,165.96,149.98,2025-06-15,2025-07-14,Marimanti
15-06-2025,14-07-2025,Kitale,177.61,163.56,147.62,2025-06-15,2025-07-14,Kitale
15-06-2025,14-07-2025,Turbo,177.03,162.98,147.04,2025-06-15,2025-07-14,Turbo
15-06-2025,14-07-2025,Marich,179.23,165.17,149.23,2025-06-15,2025-07-14,Marich
15-06-2025,14-07-2025,Kilgoris,179.04,164.99,149.05,2025-06-15,2025-07-14,Kilgoris
15-06-2025,14-07-2025,Kajiado,177.71,163.32,147.33,2025-06-15,2025-07-14,Kajiado
15-06-2025,14-07-2025,Merti,184.63,170.22,154.23,2025-06-15,2025-07-14,Merti
15-06-2025,14-07-2025,Wamba,180.69,166.63,150.71,2025-06-15,2025-07-14,Wamba
15-06-2025,14-07-2025,Kalokol,184.03,169.98,154.05,2025-06-15,2025-07-14,Kalokol
15-06-2025,14-07-2025,Cheptulu,177.7,163.65,147.71,2025-06-15,2025-07-14,Cheptulu
15-06-2025,14-07-2025,Homabay,178.25,164.19,148.26,2025-06-15,2025-07-14,Homabay
15-06-2025,14-07-2025,Funyula,178.12,164.06,148.13,2025-06-15,2025-07-14,Funyula
15-06-2025,14-07-2025,Samburu,174.25,159.85,143.87,2025-06-15,2025-07-14,Samburu
15-06-2025,14-07-2025,Sololo,189.03,174.63,158.64,2025-06-15,2025-07-14,Sololo
15-06-2025,14-07-2025,Olenguruone,177.32,163.27,147.33,2025-06-15,2025-07-14,Olenguruone
15-06-2025,14-07-2025,Endebes,178.35,164.3,148.36,2025-06-15,2025-07-14,Endebes
15-06-2025,14-07-2025,Barwessa,178.63,164.58,148.64,2025-06-15,2025-07-14,Barwessa
15-06-2025,14-07-2025,Mumias,177.55,163.5,147.56,2025-06-15,2025-07-14,Mumias
15-06-2025,14-07-2025,Kehancha,179.96,165.91,149.98,2025-06-15,2025-07-14,Kehancha
15-06-2025,14-07-2025,Malindi,175.12,160.72,144.74,2025-06-15,2025-07-14,Malindi
15-06-2025,14-07-2025,Nkubu,181.19,166.8,150.81,2025-06-15,2025-07-14,Nkubu
15-06-2025,14-07-2025,Loyangalani,188.4,173.99,158.0,2025-06-15,2025-07-14,Loyangalani
15-06-2025,14-07-2025,Burnt Forest,177.03,162.98,147.04,2025-06-15,2025-07-14,Burnt Forest
15-06-2025,14-07-2025,Kainuk,180.01,165.95,150.02,2025-06-15,2025-07-14,Kainuk
15-06-2025,14-07-2025,Sebit,178.85,164.79,148.86,2025-06-15,2025-07-14,Sebit
15-06-2025,14-07-2025,Rangwe,178.32,164.27,148.33,2025-06-15,2025-07-14,Rangwe
15-06-2025,14-07-2025,Kerugoya,178.57,164.16,148.18,2025-06-15,2025-07-14,Kerugoya
15-06-2025,14-07-2025,Mai Mahiu,177.29,162.9,146.91,2025-06-15,2025-07-14,Mai Mahiu
15-06-2025,14-07-2025,Naiberi,177.28,163.24,147.3,2025-06-15,2025-07-14,Naiberi
15-06-2025,14-07-2025,Lokichogio,186.86,172.81,156.87,2025-06-15,2025-07-14,Lokichogio
15-06-2025,14-07-2025,Tot,178.72,164.66,148.73,2025-06-15,2025-07-14,Tot
15-06-2025,14-07-2025,Mbita,178.22,164.17,148.24,2025-06-15,2025-07-14,Mbita
15-06-2025,14-07-2025,Marani,178.0,163.95,148.02,2025-06-15,2025-07-14,Marani
15-06-2025,14-07-2025,Marereni,176.04,161.65,145.67,2025-06-15,2025-07-14,Marereni
15-06-2025,14-07-2025,Wajir,190.11,175.72,159.73,2025-06-15,2025-07-14,Wajir
15-06-2025,14-07-2025,Naivasha,176.74,162.69,146.75,2025-06-15,2025-07-14,Naivasha
15-06-2025,14-07-2025,Sigor,179.56,165.5,149.56,2025-06-15,2025-07-14,Sigor
15-06-2025,14-07-2025,O'lessos,177.19,163.14,147.2,2025-06-15,2025-07-14,O'lessos
15-06-2025,14-07-2025,Kisii,178.34,164.28,148.34,2025-06-15,2025-07-14,Kisii
15-06-2025,14-07-2025,Kimilili,178.44,164.39,148.46,2025-06-15,2025-07-14,Kimilili
15-06-2025,14-07-2025,Hola,178.86,164.45,148.48,2025-06-15,2025-07-14,Hola
15-06-2025,14-07-2025,Garissa,182.98,168.57,152.59,2025-06-15,2025-07-14,Garissa
15-06-2025,14-07-2025,Nakuru,176.47,162.41,146.47,2025-06-15,2025-07-14,Nakuru
15-06-2025,14-07-2025,Timboroa,177.43,163.38,147.45,2025-06-15,2025-07-14,Timboroa
15-06-2025,14-07-2025,Kwanza,178.64,164.59,148.65,2025-06-15,2025-07-14,Kwanza
15-06-2025,14-07-2025,Kisumu,177.28,163.23,147.3,2025-06-15,2025-07-14,Kisumu
15-06-2025,14-07-2025,Asembo,177.21,163.15,147.22,2025-06-15,2025-07-14,Asembo
15-06-2025,14-07-2025,Mombasa,174.01,159.62,143.64,2025-06-15,2025-07-14,Mombasa
15-06-2025,14-07-2025,Chuka,179.42,165.01,149.04,2025-06-15,2025-07-14,Chuka
15-06-2025,14-07-2025,Mutuobare,179.44,165.03,149.05,2025-06-15,2025-07-14,Mutuobare
15-06-2025,14-07-2025,Kapenguria,178.5,164.45,148.51,2025-06-15,2025-07-14,Kapenguria
15-06-2025,14-07-2025,Kibish,188.4,174.35,158.41,2025-06-15,2025-07-14,Kibish
15-06-2025,14-07-2025,Alale,179.92,165.87,149.93,2025-06-15,2025-07-14,Alale
15-06-2025,14-07-2025,Malava,177.61,163.56,147.62,2025-06-15,2025-07-14,Malava
15-06-2025,14-07-2025,Makuyu,177.54,163.13,147.15,2025-06-15,2025-07-14,Makuyu
15-06-2025,14-07-2025,Oldonyiro,180.44,166.08,150.05,2025-06-15,2025-07-14,Oldonyiro
15-06-2025,14-07-2025,Rumuruti,177.39,163.34,147.4,2025-06-15,2025-07-14,Rumuruti
15-06-2025,14-07-2025,Lokori,182.07,168.03,152.09,2025-06-15,2025-07-14,Lokori
15-06-2025,14-07-2025,Songor,178.47,164.41,148.48,2025-06-15,2025-07-14,Songor
15-06-2025,14-07-2025,Migori,179.44,165.38,149.45,2025-06-15,2025-07-14,Migori
15-06-2025,14-07-2025,Ogembo,178.55,164.5,148.56,2025-06-15,2025-07-14,Ogembo
15-06-2025,14-07-2025,Taru,174.51,160.1,144.13,2025-06-15,2025-07-14,Taru
15-06-2025,14-07-2025,Habaswein,186.75,172.34,156.36,2025-06-15,2025-07-14,Habaswein
15-06-2025,14-07-2025,Londiani,176.64,162.6,146.66,2025-06-15,2025-07-14,Londiani
15-06-2025,14-07-2025,Saboti,177.9,163.85,147.91,2025-06-15,2025-07-14,Saboti
15-06-2025,14-07-2025,Kipsaraman,179.89,165.85,149.91,2025-06-15,2025-07-14,Kipsaraman
15-06-2025,14-07-2025,Bondo,177.4,163.34,147.4,2025-06-15,2025-07-14,Bondo
15-06-2025,14-07-2025,Ntimaru,180.4,166.34,150.42,2025-06-15,2025-07-14,Ntimaru
15-06-2025,14-07-2025,Lungalunga,175.22,160.81,144.84,2025-06-15,2025-07-14,Lungalunga
15-06-2025,14-07-2025,Mtito Andei,180.54,166.14,150.15,2025-06-15,2025-07-14,Mtito Andei
15-06-2025,14-07-2025,Turbi,188.12,173.72,157.74,2025-06-15,2025-07-14,Turbi
15-06-2025,14-07-2025,Tambach,177.16,163.11,147.17,2025-06-15,2025-07-14,Tambach
15-06-2025,14-07-2025,Kacheliba,179.06,165.01,149.07,2025-06-15,2025-07-14,Kacheliba
15-06-2025,14-07-2025,Morpus,178.72,164.66,148.73,2025-06-15,2025-07-14,Morpus
15-06-2025,14-07-2025,Sindo,178.34,164.28,148.34,2025-06-15,2025-07-14,Sindo
15-06-2025,14-07-2025,Narok,179.07,164.67,148.69,2025-06-15,2025-07-14,Narok
15-06-2025,14-07-2025,Doldo,180.9,166.51,150.52,2025-06-15,2025-07-14,Doldo
15-06-2025,14-07-2025,Kesses,177.28,163.24,147.3,2025-06-15,2025-07-14,Kesses
15-06-2025,14-07-2025,Ziwa,177.38,163.33,147.39,2025-06-15,2025-07-14,Ziwa
15-06-2025,14-07-2025,Kaptarakwa,177.38,163.33,147.39,2025-06-15,2025-07-14,Kaptarakwa
15-06-2025,14-07-2025,Mbale,177.28,163.23,147.3,2025-06-15,2025-07-14,Mbale
15-06-2025,14-07-2025,Kerina,178.51,164.46,148.53,2025-06-15,2025-07-14,Kerina
15-06-2025,14-07-2025,Nairobi,177.32,162.91,146.93,2025-06-15,2025-07-14,Nairobi
15-06-2025,14-07-2025,Modogashe,186.95,172.54,156.55,2025-06-15,2025-07-14,Modogashe
15-06-2025,14-07-2025,Marigat,177.3,163.25,147.31,2025-06-15,2025-07-14,Marigat
15-06-2025,14-07-2025,Lodwar,182.96,168.91,152.97,2025-06-15,2025-07-14,Lodwar
15-06-2025,14-07-2025,Kobujoi,177.76,163.71,147.77,2025-06-15,2025-07-14,Kobujoi
15-06-2025,14-07-2025,Sotik,178.09,164.05,148.11,2025-06-15,2025-07-14,Sotik
15-06-2025,14-07-2025,Nambale,178.32,164.27,148.33,2025-06-15,2025-07-14,Nambale
15-06-2025,14-07-2025,Mpeketoni,178.45,164.06,148.09,2025-06-15,2025-07-14,Mpeketoni
15-06-2025,14-07-2025,Marsabit,188.14,173.73,157.75,2025-06-15,2025-07-14,Marsabit
15-06-2025,14-07-2025,Gilgil,176.23,162.18,146.24,2025-06-15,2025-07-14,Gilgil
15-06-2025,14-07-2025,Nandi Hills,177.38,163.33,147.39,2025-06-15,2025-07-14,Nandi Hills
15-06-2025,14-07-2025,Kaplamai,177.69,163.63,147.69,2025-06-15,2025-07-14,Kaplamai
15-06-2025,14-07-2025,Sondu,177.24,163.19,147.25,2025-06-15,2025-07-14,Sondu
15-06-2025,14-07-2025,Usenge,177.88,163.83,147.89,2025-06-15,2025-07-14,Usenge
15-05-2025,14-06-2025,Likoni Mainland,171.77,162.01,146.14,2025-05-15,2025-06-14,Likoni Mainland
15-05-2025,14-06-2025,Mwingi,176.69,166.93,151.05,2025-05-15,2025-06-14,Mwingi
15-05-2025,14-06-2025,Maikona,182.61,172.84,156.96,2025-05-15,2025-06-14,Maikona
15-05-2025,14-06-2025,Moiben,174.69,165.27,149.44,2025-05-15,2025-06-14,Moiben
15-05-2025,14-06-2025,Loima,178.22,168.79,152.97,2025-05-15,2025-06-14,Loima
15-05-2025,14-06-2025,Asilong,176.03,166.6,150.78,2025-05-15,2025-06-14,Asilong
15-05-2025,14-06-2025,Rodi Kopany,175.61,166.19,150.37,2025-05-15,2025-06-14,Rodi Kopany
15-05-2025,14-06-2025,Sagana,175.43,165.66,149.78,2025-05-15,2025-06-14,Sagana
15-05-2025,14-06-2025,Bute,183.3,173.54,157.66,2025-05-15,2025-06-14,Bute
15-05-2025,14-06-2025,Kiplombe,174.67,165.25,149.42,2025-05-15,2025-06-14,Kiplombe
15-05-2025,14-06-2025,Kapedo,177.7,168.28,152.46,2025-05-15,2025-06-14,Kapedo
15-05-2025,14-06-2025,Sambalat,176.06,166.65,150.81,2025-05-15,2025-06-14,Sambalat
15-05-2025,14-06-2025,Bomet,175.87,166.44,150.62,2025-05-15,2025-06-14,Bomet
15-05-2025,14-06-2025,Sengera,175.98,166.55,150.73,2025-05-15,2025-06-14,Sengera
15-05-2025,14-06-2025,Wundanji,173.51,163.76,147.88,2025-05-15,2025-06-14,Wundanji
15-05-2025,14-06-2025,Tarbaj,184.4,174.65,158.77,2025-05-15,2025-06-14,Tarbaj
15-05-2025,14-06-2025,Archers Post,177.33,167.9,152.08,2025-05-15,2025-06-14,Archers Post
15-05-2025,14-06-2025,Lomut,177.7,168.28,152.46,2025-05-15,2025-06-14,Lomut
15-05-2025,14-06-2025,Kabartonjo,175.56,166.14,150.31,2025-05-15,2025-06-14,Kabartonjo
15-05-2025,14-06-2025,Kericho,175.22,165.79,149.97,2025-05-15,2025-06-14,Kericho
15-05-2025,14-06-2025,Kaspokwony,175.84,166.42,150.59,2025-05-15,2025-06-14,Kaspokwony
15-05-2025,14-06-2025,Taveta,174.49,164.72,148.85,2025-05-15,2025-06-14,Taveta
15-05-2025,14-06-2025,Isiolo,177.79,168.04,152.16,2025-05-15,2025-06-14,Isiolo
15-05-2025,14-06-2025,Merille,179.73,169.96,154.08,2025-05-15,2025-06-14,Merille
15-05-2025,14-06-2025,Chebara,175.09,165.67,149.84,2025-05-15,2025-06-14,Chebara
15-05-2025,14-06-2025,Ortum,176.39,166.96,151.14,2025-05-15,2025-06-14,Ortum
15-05-2025,14-06-2025,Kaibichbich,175.73,166.31,150.49,2025-05-15,2025-06-14,Kaibichbich
15-05-2025,14-06-2025,Ahero,174.67,165.24,149.42,2025-05-15,2025-06-14,Ahero
15-05-2025,14-06-2025,Namanga,176.28,166.52,150.64,2025-05-15,2025-06-14,Namanga
15-05-2025,14-06-2025,Sipili,177.5,167.74,151.87,2025-05-15,2025-06-14,Sipili
15-05-2025,14-06-2025,Webuye,175.14,165.71,149.88,2025-05-15,2025-06-14,Webuye
15-05-2025,14-06-2025,Moi's Bridge,174.74,165.32,149.49,2025-05-15,2025-06-14,Moi's Bridge
